%,Turnout,Incumb_Y,State,Cln_name,Year,Terms_in_office,Party_enc,First_name,Seats_up%,Seats_before%,Gender
60.07,802608.0,1,Alabama,John Sparkman,1966,4,D,John,0.26865671641791045,0.67,M
39.0,802608.0,0,Alabama,John Grenier,1966,0,R,John,0.4545454545454545,0.33,M
0.93,802608.0,0,Alabama,Julian Elgin,1966,0,I,Julian,0.0,0.0,M
0.0,802608.0,0,Alabama,Scattering,1966,0,T,Scattering,0.0,0.0,M
75.54,65250.0,1,Alaska,Bob Bartlett,1966,2,D,Bob,0.26865671641791045,0.67,M
24.46,65250.0,0,Alaska,Lee McKinley,1966,0,R,Lee,0.4545454545454545,0.33,M
58.02,634837.0,1,Colorado,Gordon Allott,1966,2,R,Gordon,0.4545454545454545,0.33,M
41.93,634837.0,0,Colorado,Roy Romer,1966,0,D,Roy,0.26865671641791045,0.67,M
0.05,634837.0,0,Colorado,Walter Cranson,1966,0,T,Walter,0.0,0.0,M
59.12,164531.0,1,Delaware,Caleb Boggs,1966,1,R,Caleb,0.4545454545454545,0.33,M
40.88,164531.0,0,Delaware,James Tunnell,1966,0,D,James,0.26865671641791045,0.67,M
99.95,631330.0,1,Delaware,Richard Russell,1966,6,D,Richard,0.26865671641791045,0.67,M
0.05,631330.0,0,Delaware,Scattering,1966,0,T,Scattering,0.0,0.0,M
55.38,252456.0,1,Idaho,Leonard Jordan,1966,2,R,Leonard,0.4545454545454545,0.33,M
44.62,252456.0,0,Idaho,Ralph Harding,1966,0,D,Ralph,0.26865671641791045,0.67,M
54.95,3822724.0,0,Illinois,Charles Percy,1966,0,R,Charles,0.4545454545454545,0.33,M
43.9,3822724.0,1,Illinois,Paul Douglas,1966,3,D,Paul,0.26865671641791045,0.67,M
60.91,857496.0,1,Iowa,Jack Miller,1966,1,R,Jack,0.4545454545454545,0.33,M
37.8,857496.0,0,Iowa,Smith,1966,0,D,Smith,0.26865671641791045,0.67,M
0.45,857496.0,0,Iowa,Robert Dilley,1966,0,T,Robert,0.0,0.0,M
0.36,857496.0,0,Iowa,Charles Day,1966,0,T,Charles,0.0,0.0,M
0.24,857496.0,0,Iowa,Herbert Hoover,1966,0,T,Herbert,0.0,0.0,M
0.24,857496.0,0,Iowa,Verne Higens,1966,0,T,Verne,0.0,0.0,M
0.0,857496.0,0,Iowa,Scattering,1966,0,T,Scattering,0.0,0.0,M
52.15,671345.0,1,Kansas,James Pearson,1966,2,R,James,0.4545454545454545,0.33,M
45.17,671345.0,0,Kansas,James Floyd Breeding,1966,0,D,Floyd,0.26865671641791045,0.67,M
1.39,671345.0,0,Kansas,Earl Dodge,1966,0,T,Earl,0.0,0.0,M
1.06,671345.0,0,Kansas,George Snell,1966,0,T,George,0.0,0.0,M
0.24,671345.0,0,Kansas,Scattering,1966,0,T,Scattering,0.0,0.0,M
64.52,749884.0,1,Kentucky,John Sherman Cooper,1966,4,R,Sherman,0.4545454545454545,0.33,M
35.48,749884.0,0,Kentucky,John Young Brown,1966,0,D,Young,0.26865671641791045,0.67,M
58.93,319535.0,1,Maine,Margaret Chase Smith,1966,3,R,Chase,0.4545454545454545,0.33,M
41.04,319535.0,0,Maine,Elmer Violette,1966,0,D,Elmer,0.26865671641791045,0.67,M
0.03,319535.0,0,Maine,Scattering,1966,0,T,Scattering,0.0,0.0,M
60.68,1999857.0,0,Maine,"Edward Brooke,Chairman of the Boston Finance Commission from 1961-1962 and Massachusetts Attorney General since 1962.",1966,0,R,General,0.4545454545454545,0.33,M
38.74,1999857.0,0,Maine,Endicott Peabody,1966,0,D,Endicott,0.26865671641791045,0.67,M
0.34,1999857.0,0,Maine,"Lawrence Gilfedder,Candidate for Governor in 1948. Ran for Governor in 1952 and 1954. Ran for Senate in 1958, 1960, 1962, 1964, 1966, and 1970.",1966,0,S,Senate,0.0,0.0,F
0.24,1999857.0,0,Maine,"Mark Shaw,Candidate for senator from Massachusetts in 1946, 1952, 1958, 1969, 1962, and 1970. He was also the party's candidate for governor of Massachusetts in 1948 and again in 1956. In 1964 he served as Prohibition Party candidate for vice-president of the United Stat",1966,0,T,United,0.0,0.0,M
55.88,2440643.0,1,Michigan,Robert Griffin,1966,1,R,Robert,0.4545454545454545,0.33,M
43.86,2440643.0,0,Michigan,Mennen Williams,1966,0,D,Mennen,0.26865671641791045,0.67,M
0.25,2440643.0,0,Michigan,Ralph Muncy,1966,0,S,Ralph,0.0,0.0,M
0.01,2440643.0,0,Michigan,Scattering,1966,0,T,Scattering,0.0,0.0,M
53.94,1271426.0,1,Michigan,Walter Mondale,1966,1,D,Walter,0.26865671641791045,0.67,M
45.21,1271426.0,0,Michigan,Robert Forsythe,1966,0,R,Robert,0.4545454545454545,0.33,M
0.43,1271426.0,0,Michigan,Joseph Johnson,1966,0,S,Joseph,0.0,0.0,M
0.41,1271426.0,0,Michigan,William Braatz,1966,0,T,William,0.0,0.0,M
65.56,393900.0,1,Mississippi,James Eastland,1966,4,D,James,0.26865671641791045,0.67,M
26.69,393900.0,0,Mississippi,Prentiss Walker,1966,0,R,Prentiss,0.4545454545454545,0.33,M
7.74,393900.0,0,Mississippi,Clifton Whitley,1966,0,I,Clifton,0.0,0.0,M
53.17,259863.0,1,Montana,Lee Metcalf,1966,1,D,Lee,0.26865671641791045,0.67,M
46.83,259863.0,0,Montana,Tim Babcock,1966,0,R,Tim,0.4545454545454545,0.33,M
61.04,485098.0,1,Montana,Carl Curtis,1966,2,R,Carl,0.4545454545454545,0.33,M
38.74,485098.0,0,Montana,Frank Morrison,1966,0,D,Frank,0.26865671641791045,0.67,M
0.21,485098.0,0,Montana,Scattering,1966,0,T,Scattering,0.0,0.0,M
54.04,229237.0,1,New_Hampshire,Thomas McIntyre,1966,1,D,Thomas,0.26865671641791045,0.67,M
45.91,229237.0,0,New_Hampshire,Harrison Thyng,1966,0,R,Harrison,0.4545454545454545,0.33,M
0.05,229237.0,0,New_Hampshire,Helen Bliss,1966,0,T,Helen,0.0,0.0,F
60.02,2130688.0,1,New_Jersey,Clifford Case,1966,2,R,Clifford,0.4545454545454545,0.33,M
36.98,2130688.0,0,New_Jersey,Warren Wilentz,1966,0,D,Warren,0.26865671641791045,0.67,M
2.52,2130688.0,0,New_Jersey,Robert Lee Schlachter,1966,0,T,Lee,0.0,0.0,M
0.48,2130688.0,0,New_Jersey,Julius Levin,1966,0,S,Julius,0.0,0.0,M
53.14,258193.0,1,New_Jersey,Clinton Presba Anderson,1966,0,D,Presba,0.26865671641791045,0.67,
46.86,258193.0,0,New_Jersey,Anderson Carter,1966,0,R,Anderson,0.4545454545454545,0.33,M
55.59,901978.0,1,North_Carolina,Everett Jordan,1966,3,D,Everett,0.26865671641791045,0.67,M
44.4,901978.0,0,North_Carolina,John Shallcross,1966,0,R,John,0.4545454545454545,0.33,M
0.0,901978.0,0,North_Carolina,Donald Badgley,1966,0,T,Donald,0.0,0.0,M
53.72,638742.0,1,Oklahoma,Fred Harris,1966,1,D,Fred,0.26865671641791045,0.67,M
46.28,638742.0,0,Oklahoma,Pat Patterson,1966,0,R,Pat,0.4545454545454545,0.33,M
51.75,684765.0,0,Oregon,Mark Hatfield,1966,0,R,Mark,0.4545454545454545,0.33,M
48.25,684765.0,0,Oregon,Robert Duncan,1966,0,D,Robert,0.26865671641791045,0.67,M
67.66,324169.0,1,Rhode_Island,Claiborne Pell,1966,1,D,Claiborne,0.26865671641791045,0.67,M
32.34,324169.0,0,Rhode_Island,Ruth Briggs,1966,0,R,Ruth,0.4545454545454545,0.33,F
62.2,436252.0,1,South_Carolina,Strom Thurmond,1966,2,R,Strom,0.4545454545454545,0.33,M
37.8,436252.0,0,South_Carolina,Bradley Morrah,1966,0,D,Bradley,0.26865671641791045,0.67,M
51.3,435822.0,0,South_Carolina,Fritz Hollings,1966,0,D,Fritz,0.26865671641791045,0.67,M
48.7,435822.0,0,South_Carolina,Marshall Parker,1966,0,R,Marshall,0.4545454545454545,0.33,M
66.28,227080.0,1,South_Carolina,Karl Mundt,1966,3,R,Karl,0.4545454545454545,0.33,M
33.72,227080.0,0,South_Carolina,Donn Wright,1966,0,D,Donn,0.26865671641791045,0.67,M
55.72,866961.0,0,Tennessee,Howard Baker,1966,0,R,Howard,0.4545454545454545,0.33,M
44.27,866961.0,0,Tennessee,Frank Clement,1966,0,D,Frank,0.26865671641791045,0.67,M
0.01,866961.0,0,Tennessee,Write-Ins,1966,0,T,Write-Ins,0.0,0.0,
56.39,1492179.0,1,Texas,John Tower,1966,1,R,John,0.4545454545454545,0.33,M
43.15,1492179.0,0,Texas,Waggoner Carr,1966,0,D,Waggoner,0.26865671641791045,0.67,
0.45,1492179.0,0,Texas,James Baker Holland,1966,0,T,Baker,0.0,0.0,M
0.0,1492179.0,0,Texas,Scattering,1966,0,T,Scattering,0.0,0.0,M
58.57,733879.0,0,Virginia,William Spong,1966,0,D,William,0.26865671641791045,0.67,M
33.48,733879.0,0,Virginia,James Ould,1966,0,R,James,0.4545454545454545,0.33,M
53.3,729839.0,1,Virginia,Harry Byrd,1966,1,D,Harry,0.26865671641791045,0.67,M
37.38,729839.0,0,Virginia,Lawrence Traylor,1966,0,R,Lawrence,0.4545454545454545,0.33,M
1.39,729839.0,0,Virginia,Brayman,1966,0,I,Brayman,0.0,0.0,M
59.51,491216.0,1,West_Virginia,Jennings Randolph,1966,2,D,Jennings,0.26865671641791045,0.67,M
40.49,491216.0,0,West_Virginia,Francis Love,1966,0,R,Francis,0.4545454545454545,0.33,M
51.8,122689.0,0,West_Virginia,Clifford Hansen,1966,0,R,Clifford,0.4545454545454545,0.33,M
48.2,122689.0,0,West_Virginia,Teno Roncalio,1966,0,D,Teno,0.26865671641791045,0.67,M
69.71,916300.0,0,Alabama,James Allen,1968,0,D,James,0.36507936507936506,0.63,M
21.96,916300.0,0,Alabama,Perry Hooper,1968,0,R,Perry,0.2972972972972973,0.37,M
8.33,916300.0,0,Alabama,Robert Schwenn,1968,0,T,Robert,0.0,0.0,M
45.13,80931.0,0,Alaska,Mike Gravel,1968,0,D,Mike,0.36507936507936506,0.63,M
37.42,80931.0,0,Alaska,Elmer Rasmuson,1968,0,R,Elmer,0.2972972972972973,0.37,M
17.44,80931.0,1,Alaska,Ernest Gruening,1968,2,D,Ernest,0.36507936507936506,0.63,M
57.22,479945.0,0,Arizona,Barry Goldwater,1968,0,R,Barry,0.2972972972972973,0.37,M
42.78,479945.0,0,Arizona,Roy Elson,1968,0,D,Roy,0.36507936507936506,0.63,M
59.15,591696.0,1,Arkansas,William Fulbright,1968,4,D,William,0.36507936507936506,0.63,M
40.85,591696.0,0,Arkansas,Charles Bernard,1968,0,R,Charles,0.2972972972972973,0.37,M
51.78,6982194.0,0,California,Alan Cranston,1968,0,D,Alan,0.36507936507936506,0.63,M
46.91,6982194.0,0,California,Max Rafferty,1968,0,R,Max,0.2972972972972973,0.37,M
1.31,6982194.0,0,California,Paul Jacobs,1968,0,T,Paul,0.0,0.0,M
58.55,785536.0,1,Colorado,Peter Dominick,1968,1,R,Peter,0.2972972972972973,0.37,M
41.45,785536.0,0,Colorado,Stephen McNichols,1968,0,D,Stephen,0.36507936507936506,0.63,M
54.29,1206537.0,1,Connecticut,Abraham Ribicoff,1968,1,D,Abraham,0.36507936507936506,0.63,M
45.71,1206537.0,0,Connecticut,Edwin May,1968,0,R,Edwin,0.2972972972972973,0.37,M
0.0,1206537.0,0,Connecticut,Scattering,1968,0,T,Scattering,0.0,0.0,M
55.9,2024136.0,0,Connecticut,Edward Gurney,1968,0,R,Edward,0.2972972972972973,0.37,M
44.1,2024136.0,0,Connecticut,LeRoy Collins,1968,0,D,LeRoy,0.36507936507936506,0.63,M
77.5,1141984.0,1,Georgia,Herman Talmadge,1968,2,D,Herman,0.36507936507936506,0.63,M
22.49,1141984.0,0,Georgia,Earl Patton,1968,0,R,Earl,0.2972972972972973,0.37,M
0.01,1141984.0,0,Georgia,Write-Ins,1968,0,T,Write-Ins,0.0,0.0,
83.4,226927.0,1,Hawaii,Daniel Inouye,1968,1,D,Daniel,0.36507936507936506,0.63,M
14.99,226927.0,0,Hawaii,Wayne Thiessen,1968,0,R,Wayne,0.2972972972972973,0.37,M
1.62,226927.0,0,Hawaii,Oliver Lee,1968,0,T,Oliver,0.0,0.0,M
60.26,287876.0,1,Idaho,Frank Church,1968,2,D,Frank,0.36507936507936506,0.63,M
39.74,287876.0,0,Idaho,George Hansen,1968,0,R,George,0.2972972972972973,0.37,M
53.01,4449757.0,1,Illinois,Everett Dirksen,1968,3,R,Everett,0.2972972972972973,0.37,M
46.59,4449757.0,0,Illinois,William Clark,1968,0,D,William,0.36507936507936506,0.63,M
0.39,4449757.0,0,Illinois,Louis Fisher,1968,0,S,Louis,0.0,0.0,M
0.0,4449757.0,0,Illinois,Write-in candidates,1968,0,I,Write-in candidates,0.0,0.0,
51.65,2053118.0,1,Indiana,Birch Bayh,1968,1,D,Birch,0.36507936507936506,0.63,M
48.15,2053118.0,0,Indiana,William Ruckelshaus,1968,0,R,William,0.2972972972972973,0.37,M
0.14,2053118.0,0,Indiana,Earl Malcolm,1968,0,T,Earl,0.0,0.0,M
0.06,2053118.0,0,Indiana,Ralph Levitt,1968,0,S,Ralph,0.0,0.0,M
50.25,1144086.0,0,Iowa,Harold Hughes,1968,0,D,Harold,0.36507936507936506,0.63,M
49.69,1144086.0,0,Iowa,David Stanley,1968,0,R,David,0.2972972972972973,0.37,M
0.06,1144086.0,0,Iowa,Uerne Higens,1968,0,T,Uerne,0.0,0.0,
0.0,1144086.0,0,Iowa,Scattering,1968,0,T,Scattering,0.0,0.0,M
60.08,817096.0,0,Kansas,Bob Dole,1968,0,R,Bob,0.2972972972972973,0.37,M
38.66,817096.0,0,Kansas,William Robinson,1968,0,D,William,0.36507936507936506,0.63,M
1.26,817096.0,0,Kansas,Joseph Fred Hyskell,1968,0,T,Fred,0.0,0.0,M
0.0,817096.0,0,Kansas,Scattering,1968,0,T,Scattering,0.0,0.0,M
51.36,942865.0,0,Kentucky,Marlow Cook,1968,0,R,Marlow,0.2972972972972973,0.37,M
47.62,942865.0,0,Kentucky,Katherine Peden,1968,0,D,Katherine,0.36507936507936506,0.63,F
1.02,942865.0,0,Kentucky,Duane Olsen,1968,0,T,Duane,0.0,0.0,M
47.78,1134027.0,0,Maryland,Charles Mathias,1968,0,R,Charles,0.2972972972972973,0.37,M
39.12,1134027.0,1,Maryland,Daniel Brewster,1968,1,D,Daniel,0.36507936507936506,0.63,M
13.09,1134027.0,0,Maryland,George Mahoney,1968,0,T,George,0.0,0.0,M
51.01,1725257.0,0,Maryland,Thomas Eagleton,1968,0,D,Thomas,0.36507936507936506,0.63,M
48.99,1725257.0,0,Maryland,Thomas Curtis,1968,0,R,Thomas,0.2972972972972973,0.37,M
54.76,152705.0,1,Nevada,Alan Bible,1968,3,D,Alan,0.36507936507936506,0.63,M
45.24,152705.0,0,Nevada,Ed Fike,1968,0,R,Ed,0.2972972972972973,0.37,M
59.29,286979.0,1,New_Hampshire,Norris Cotton,1968,3,R,Norris,0.2972972972972973,0.37,M
40.71,286979.0,0,New_Hampshire,John King,1968,0,D,John,0.36507936507936506,0.63,M
49.68,6581551.0,1,New_York,Jacob Javits,1968,2,R,Jacob,0.2972972972972973,0.37,M
32.68,6581551.0,0,New_York,Paul O'Dwyer,1968,0,D,Paul,0.36507936507936506,0.63,M
17.31,6581551.0,0,New_York,"James Buckley,Attorney",1968,0,T,James,0.0,0.0,M
0.13,6581551.0,0,New_York,Herman Ferguson,1968,0,T,Herman,0.0,0.0,M
0.12,6581551.0,0,New_York,John Emanuel,1968,0,S,John,0.0,0.0,M
0.08,6581551.0,0,New_York,Hedda Garza,1968,0,S,Hedda,0.0,0.0,F
60.56,901978.0,1,North_Carolina,Sam Ervin,1968,4,D,Sam,0.36507936507936506,0.63,M
39.44,901978.0,0,North_Carolina,Robert Somers,1968,0,R,Robert,0.2972972972972973,0.37,M
64.79,239176.0,1,North_Carolina,Milton Young,1968,5,R,Milton,0.2972972972972973,0.37,M
33.79,239176.0,0,North_Carolina,Herschel Lashkowitz,1968,0,D,Herschel,0.36507936507936506,0.63,M
1.42,239176.0,0,North_Carolina,Duane Mutch,1968,0,I,Duane,0.0,0.0,M
51.53,3743120.0,0,North_Carolina,William Saxbe,1968,0,R,William,0.2972972972972973,0.37,M
48.47,3743120.0,0,North_Carolina,John Gilligan,1968,0,D,John,0.36507936507936506,0.63,M
0.0,3743120.0,0,North_Carolina,Write-Ins,1968,0,T,Write-Ins,0.0,0.0,
51.7,909119.0,0,Oklahoma,Henry Bellmon,1968,0,R,Henry,0.2972972972972973,0.37,M
46.2,909119.0,1,Oklahoma,Mike Monroney,1968,3,D,Mike,0.36507936507936506,0.63,M
2.1,909119.0,0,Oklahoma,George Washington,1968,0,I,George,0.0,0.0,M
50.2,813999.0,0,Oregon,Bob Packwood,1968,0,R,Bob,0.2972972972972973,0.37,M
49.8,813999.0,1,Oregon,Wayne Morse,1968,4,D,Wayne,0.36507936507936506,0.63,M
51.9,4624218.0,0,Pennsylvania,Richard Schweiker,1968,0,R,Richard,0.2972972972972973,0.37,M
45.8,4624218.0,1,Pennsylvania,Joseph Clark,1968,2,D,Joseph,0.36507936507936506,0.63,M
2.09,4624218.0,0,Pennsylvania,Frank Gaydosh,1968,0,T,Frank,0.0,0.0,M
0.16,4624218.0,0,Pennsylvania,Benson Perry,1968,0,S,Benson,0.0,0.0,M
0.06,4624218.0,0,Pennsylvania,Pearl Chertov,1968,0,S,Pearl,0.0,0.0,F
0.0,4624218.0,0,Pennsylvania,Other,1968,0,T,Other,0.0,0.0,M
61.9,652855.0,1,South_Carolina,Fritz Hollings,1968,1,D,Fritz,0.36507936507936506,0.63,M
38.1,652855.0,0,South_Carolina,Marshall Parker,1968,0,R,Marshall,0.2972972972972973,0.37,M
0.0,652855.0,0,South_Carolina,Write-Ins,1968,0,T,Write-Ins,0.0,0.0,
56.79,279912.0,1,South_Dakota,George McGovern,1968,1,D,George,0.36507936507936506,0.63,M
43.21,279912.0,0,South_Dakota,Archie Gubbrud,1968,0,R,Archie,0.2972972972972973,0.37,M
53.68,419262.0,1,Utah,Wallace Bennett,1968,3,R,Wallace,0.2972972972972973,0.37,M
45.83,419262.0,0,Utah,Milton Weilenmann,1968,0,D,Milton,0.36507936507936506,0.63,M
0.48,419262.0,0,Utah,Bruce Phillips,1968,0,I,Bruce,0.0,0.0,M
99.9,157375.0,1,Vermont,George Aiken,1968,5,R,George,0.2972972972972973,0.37,M
64.41,1236063.0,1,Washington,Warren Magnuson,1968,4,D,Warren,0.36507936507936506,0.63,M
35.26,1236063.0,0,Washington,Jack Metcalf,1968,0,R,Jack,0.2972972972972973,0.37,M
0.22,1236063.0,0,Washington,Irwin Hogenauer,1968,0,T,Irwin,0.0,0.0,M
0.1,1236063.0,0,Washington,Debbie Leonard,1968,0,S,Debbie,0.0,0.0,F
61.69,1654861.0,1,Wisconsin,Gaylord Nelson,1968,1,D,Gaylord,0.36507936507936506,0.63,M
38.31,1654861.0,0,Wisconsin,Jerris Leonard,1968,0,R,Jerris,0.2972972972972973,0.37,M
0.0,1654861.0,0,Wisconsin,Write-ins,1968,0,T,Write-ins,0.0,0.0,
59.61,80364.0,1,Alaska,Ted Stevens,1970,1,R,Ted,0.2325581395348837,0.43,M
40.39,80364.0,0,Alaska,Wendell Kay,1970,0,D,Wendell,0.42857142857142855,0.56,M
55.98,407796.0,1,Arizona,Paul Fannin,1970,1,R,Paul,0.2325581395348837,0.43,M
44.02,407796.0,0,Arizona,Sam Grossman,1970,0,D,Sam,0.42857142857142855,0.56,M
53.86,6492157.0,0,California,John Tunney,1970,0,D,John,0.42857142857142855,0.56,M
44.32,6492157.0,1,California,George Murphy,1970,1,R,George,0.2325581395348837,0.43,M
0.94,6492157.0,0,California,Robert Scheer,1970,0,T,Robert,0.0,0.0,M
0.87,6492157.0,0,California,Charles Ripley,1970,0,T,Charles,0.0,0.0,M
41.74,1089329.0,0,California,Lowell Weicker,1970,0,R,Lowell,0.2325581395348837,0.43,M
33.79,1089329.0,0,California,Joseph Duffey,1970,0,D,Joseph,0.42857142857142855,0.56,M
24.46,1089329.0,1,Connecticut,Thomas Dodd,1970,2,D,Thomas,0.42857142857142855,0.56,M
58.83,161439.0,0,Connecticut,William Roth,1970,0,R,William,0.2325581395348837,0.43,M
40.1,161439.0,0,Connecticut,Jacob Zimmerman,1970,0,D,Jacob,0.42857142857142855,0.56,M
1.07,161439.0,0,Connecticut,Donald Gies,1970,0,T,Donald,0.0,0.0,M
53.87,1675255.0,0,Florida,Lawton Chiles,1970,0,D,Lawton,0.42857142857142855,0.56,M
46.13,1675255.0,0,Florida,Bill Cramer,1970,0,R,Bill,0.2325581395348837,0.43,M
51.57,240760.0,1,Hawaii,Hiram Fong,1970,2,R,Hiram,0.2325581395348837,0.43,M
48.43,240760.0,0,Hawaii,Cecil Heftel,1970,0,D,Cecil,0.42857142857142855,0.56,F
57.37,3599272.0,0,Illinois,Adlai Stevenson III,1970,0,D,Stevenson,0.42857142857142855,0.56,M
42.22,3599272.0,1,Illinois,Ralph Tyler Smith,1970,1,R,Tyler,0.2325581395348837,0.43,M
0.25,3599272.0,0,Illinois,Lynn Henderson,1970,0,S,Lynn,0.0,0.0,F
0.15,3599272.0,0,Illinois,Louis Fisher,1970,0,S,Louis,0.0,0.0,M
0.0,3599272.0,0,Illinois,Scattering,1970,0,T,Scattering,0.0,0.0,M
50.12,1737697.0,1,Indiana,Vance Hartke,1970,2,D,Vance,0.42857142857142855,0.56,M
49.88,1737697.0,0,Indiana,Richard Roudebush,1970,0,R,Richard,0.2325581395348837,0.43,M
61.74,323860.0,1,Indiana,Edmund Muskie,1970,2,D,Edmund,0.42857142857142855,0.56,M
38.26,323860.0,0,Indiana,Neil Bishop,1970,0,R,Neil,0.2325581395348837,0.43,M
50.71,956370.0,0,Indiana,John Glenn Beall,1970,0,R,Glenn,0.2325581395348837,0.43,M
48.14,956370.0,1,Indiana,Joseph Tydings,1970,1,D,Joseph,0.42857142857142855,0.56,M
1.15,956370.0,0,Indiana,Harvey Wilder,1970,0,T,Harvey,0.0,0.0,M
62.16,1935607.0,1,Indiana,Edward Kennedy,1970,0,D,Edward,0.42857142857142855,0.56,M
37.0,1935607.0,0,Indiana,Josiah Spaulding,1970,0,R,Josiah,0.2325581395348837,0.43,M
0.54,1935607.0,0,Indiana,Lawrence Gilfedder,1970,0,S,Lawrence,0.0,0.0,M
0.31,1935607.0,0,Indiana,Mark Shaw,1970,0,T,Mark,0.0,0.0,M
0.02,1935607.0,0,Indiana,Scattering,1970,0,T,Scattering,0.0,0.0,M
66.83,2610763.0,1,Indiana,Philip Hart,1970,2,D,Philip,0.42857142857142855,0.56,M
32.88,2610763.0,0,Indiana,Lenore Romney,1970,0,R,Lenore,0.2325581395348837,0.43,F
0.15,2610763.0,0,Indiana,Paul Ludieu,1970,0,S,Paul,0.0,0.0,M
0.12,2610763.0,0,Indiana,James Sim,1970,0,S,James,0.0,0.0,M
0.02,2610763.0,0,Indiana,Scattering,1970,0,T,Scattering,0.0,0.0,M
57.75,1364887.0,0,Indiana,Hubert Humphrey,1970,0,T,Hubert,0.0,0.0,M
41.62,1364887.0,0,Indiana,Clark MacGregor,1970,0,R,Clark,0.2325581395348837,0.43,M
0.45,1364887.0,0,Indiana,Nancy Strebe,1970,0,S,Nancy,0.0,0.0,F
0.18,1364887.0,0,Indiana,William Braatz,1970,0,T,William,0.0,0.0,M
88.4,324215.0,1,Mississippi,John Stennis,1970,4,D,John,0.42857142857142855,0.56,M
11.6,324215.0,0,Mississippi,William Richard Thompson,1970,0,I,Richard,1.0,0.01,M
51.03,1283312.0,1,Missouri,Stuart Symington,1970,3,D,Stuart,0.42857142857142855,0.56,M
48.15,1283312.0,0,Missouri,John Danforth,1970,0,R,John,0.2325581395348837,0.43,M
0.78,1283312.0,0,Missouri,Gene Chapman,1970,0,T,Gene,0.0,0.0,M
0.04,1283312.0,0,Missouri,DiGirolamo,1970,0,I,DiGirolamo,1.0,0.01,M
60.54,247869.0,1,Montana,Mike Mansfield,1970,3,D,Mike,0.42857142857142855,0.56,M
39.46,247869.0,0,Montana,Harold Wallace,1970,0,R,Harold,0.2325581395348837,0.43,M
52.49,458966.0,1,Montana,Roman Hruska,1970,3,R,Roman,0.2325581395348837,0.43,M
47.43,458966.0,0,Montana,Frank Morrison,1970,0,D,Frank,0.42857142857142855,0.56,M
0.09,458966.0,0,Montana,Scattering,1970,0,T,Scattering,0.0,0.0,M
57.65,147768.0,1,Nevada,Howard Cannon,1970,2,D,Howard,0.42857142857142855,0.56,M
41.17,147768.0,0,Nevada,William Raggio,1970,0,R,William,0.2325581395348837,0.43,M
56.17,2060100.0,1,New_Jersey,Harrison Williams,1970,2,D,Harrison,0.42857142857142855,0.56,M
43.83,2060100.0,0,New_Jersey,Nelson Gross,1970,0,R,Nelson,0.2325581395348837,0.43,M
52.26,289872.0,0,New_Jersey,"Joseph Montoya, Incumbent",1970,0,D,Joseph,0.42857142857142855,0.56,M
46.57,289872.0,0,New_Jersey,Anderson Carter,1970,0,R,Anderson,0.2325581395348837,0.43,M
1.17,289872.0,0,New_Jersey,William Higgs,1970,0,T,William,0.0,0.0,M
38.95,5904744.0,0,New_Jersey,James Buckley,1970,0,T,James,0.0,0.0,M
36.96,5904744.0,0,New_Jersey,Richard Lawrence Ottinger,1970,0,D,Lawrence,0.42857142857142855,0.56,M
23.91,5904744.0,1,New_York,Charles Goodell,1970,1,R,Charles,0.2325581395348837,0.43,M
0.07,5904744.0,0,New_York,Arnold Johnson,1970,0,T,Arnold,0.0,0.0,M
0.06,5904744.0,0,New_York,Kipp Dawson,1970,0,S,Kipp,0.0,0.0,M
0.06,5904744.0,0,New_York,John Emanuel,1970,0,S,John,0.0,0.0,M
61.27,219560.0,1,New_York,Quentin Burdick,1970,2,D,Quentin,0.42857142857142855,0.56,M
37.8,219560.0,0,New_York,Thomas Kleppe,1970,0,R,Thomas,0.2325581395348837,0.43,M
0.93,219560.0,0,New_York,Russell Kleppe,1970,0,I,Russell,1.0,0.01,M
49.68,3151274.0,0,New_York,Robert Taft,1970,0,R,Robert,0.2325581395348837,0.43,M
47.45,3151274.0,0,New_York,Howard Metzenbaum,1970,0,D,Howard,0.42857142857142855,0.56,M
1.94,3151274.0,0,New_York,Richard Kay,1970,0,T,Richard,0.0,0.0,M
0.92,3151274.0,0,New_York,John O'Neill,1970,0,S,John,0.0,0.0,M
51.43,3644305.0,1,Pennsylvania,Hugh Scott,1970,2,R,Hugh,0.2325581395348837,0.43,M
45.38,3644305.0,0,Pennsylvania,William Sesler,1970,0,D,William,0.42857142857142855,0.56,M
2.36,3644305.0,0,Pennsylvania,Frank Gaydosh,1970,0,T,Frank,0.0,0.0,M
0.5,3644305.0,0,Pennsylvania,Henry McFarland,1970,0,T,Henry,0.0,0.0,M
0.12,3644305.0,0,Pennsylvania,Herman Johnson,1970,0,S,Herman,0.0,0.0,M
0.11,3644305.0,0,Pennsylvania,Robin Maisel,1970,0,S,Robin,0.0,0.0,M
0.11,3644305.0,0,Pennsylvania,William Mimms,1970,0,T,William,0.0,0.0,M
67.54,341222.0,1,Pennsylvania,John Pastore,1970,4,D,John,0.42857142857142855,0.56,M
31.46,341222.0,0,Pennsylvania,John McLaughlin,1970,0,R,John,0.2325581395348837,0.43,M
0.71,341222.0,0,Pennsylvania,David Fenton,1970,0,T,David,0.0,0.0,M
0.29,341222.0,0,Pennsylvania,Daniel Fein,1970,0,S,Daniel,0.0,0.0,M
51.29,1097041.0,0,Tennessee,Bill Brock,1970,0,R,Bill,0.2325581395348837,0.43,M
